wn,wp,vdd,temp,cl_ff,tech_node,corner,delay_ps,power_mw,freq_ghz,source
2.129,1.813,0.723,13.84,119.078,2.0,MC,0.0085,383.7918,58535.1613,physics
4.229,2.309,0.481,-18.23,158.08,0.5,TT,0.0023,855.3118,219248.574,physics
1.227,1.954,0.658,99.51,30.519,3.0,FF,0.0048,160.2837,103857.8841,physics
4.786,3.15,0.419,48.33,37.274,0.7,TT,0.0011,396.1236,450704.5053,physics
0.907,0.717,1.246,54.8,88.737,7.0,FF,0.079,89.7651,6329.129,physics
1.121,3.58,1.049,121.37,30.441,7.0,SF,0.0148,140.944,33691.9032,physics
4.88,2.738,0.402,-35.89,186.283,0.5,TT,0.0024,659.3955,205496.5853,physics
4.648,0.907,0.767,50.11,101.974,0.7,MC,0.0043,759.53,116391.9247,physics
2.433,1.556,1.019,121.81,115.172,3.0,TT,0.0219,288.1159,22818.4093,physics
3.675,4.623,0.496,-21.47,96.317,0.3,SS,0.0007,1844.9966,683707.8993,physics
3.429,0.717,0.665,61.89,44.853,7.0,FF,0.0862,13.2155,5798.9278,physics
1.713,3.1,0.767,46.86,156.475,14.0,FF,0.1342,35.9912,3725.2104,physics
0.23,2.761,0.745,70.81,18.388,5.0,FS,0.0353,18.2669,14181.3958,physics
1.069,1.691,0.703,115.66,181.781,1.0,FF,0.0053,864.198,93898.0015,physics
0.842,4.291,0.585,21.52,57.645,1.0,FF,0.0011,1052.3098,466485.3683,physics
4.89,4.39,0.548,80.1,89.4,3.0,SF,0.0088,178.7531,57040.4858,physics
1.529,4.058,0.767,29.93,179.389,0.7,TT,0.0016,3419.5678,308544.5767,physics
3.038,0.847,0.48,123.08,105.535,0.3,FF,0.0032,399.7701,155204.3599,physics
4.674,3.015,0.875,-38.91,128.122,14.0,FF,0.0648,82.9877,7714.0637,physics
0.973,2.391,0.684,110.95,40.652,1.0,SF,0.0012,909.0875,421743.5771,physics
2.823,0.355,0.954,97.71,61.479,3.0,FS,0.0621,48.7798,8047.6313,physics
1.216,3.987,0.416,9.53,128.47,0.7,MC,0.0021,566.0771,239017.9975,physics
0.726,3.38,0.474,-10.4,181.452,0.7,MC,0.0042,497.6398,117772.0745,physics
0.259,3.859,0.771,120.15,120.179,5.0,FF,0.1103,34.1729,4533.1842,physics
2.465,2.265,0.461,73.18,194.877,0.3,SS,0.0048,449.6095,104474.586,physics
2.621,2.94,0.823,-13.13,12.644,2.0,FF,0.0005,1586.898,1084406.2817,physics
4.406,0.807,0.42,4.99,84.483,0.7,FF,0.0043,191.5255,116893.4301,physics
1.534,2.719,1.736,44.79,153.522,28.0,TT,0.3248,74.3999,1539.3412,physics
3.042,0.961,0.844,12.17,169.154,14.0,FF,0.3542,17.6582,1411.6448,physics
3.465,3.488,0.553,55.71,164.84,3.0,SS,0.0339,79.4817,14763.688,physics
2.649,1.959,0.941,16.15,182.247,7.0,SS,0.1698,49.4654,2945.223,physics
0.874,1.222,0.604,108.01,123.072,5.0,FS,0.1457,15.8341,3432.4343,physics
3.597,3.556,0.695,28.86,183.29,0.5,SS,0.0026,1802.695,191569.6982,physics
4.626,2.476,0.837,19.82,163.591,7.0,FS,0.101,60.7244,4952.0641,physics
3.846,1.809,0.655,-35.25,163.1,0.5,TT,0.002,1876.9036,254035.4852,physics
4.301,0.84,0.786,-19.32,26.913,7.0,SS,0.0723,15.0402,6916.6925,physics
3.491,3.953,0.439,87.82,151.709,1.0,SS,0.0074,213.3531,67625.3303,physics
0.646,3.996,0.782,-30.22,24.666,5.0,FF,0.0054,183.2046,93194.9839,physics
0.443,3.388,1.555,89.09,184.1,28.0,TT,1.2312,18.6844,406.1072,physics
4.518,1.046,0.501,-25.02,169.326,0.3,FF,0.002,1132.792,253129.5823,physics
1.817,0.929,0.565,80.21,49.123,0.3,FS,0.0018,463.3235,271046.8178,physics
0.604,2.954,0.658,-4.2,39.118,14.0,FF,0.0603,16.0901,8285.7274,physics
4.52,2.755,1.234,-23.72,43.589,7.0,FS,0.0153,275.6225,32723.8177,physics
1.908,3.008,0.539,118.03,36.989,0.7,FF,0.0007,904.6479,693348.3267,physics
2.19,2.644,0.604,85.63,63.542,1.0,SF,0.0017,766.7507,294644.3405,physics
2.656,2.555,0.867,7.56,144.705,14.0,SS,0.2844,20.2316,1757.9683,physics
2.529,2.016,0.628,81.47,137.722,2.0,SF,0.0119,240.7417,42084.9229,physics
2.823,1.559,0.97,-8.85,14.852,5.0,SF,0.0049,210.6092,102147.2103,physics
0.995,4.994,0.646,-22.65,88.174,2.0,MC,0.0041,492.2507,120579.1299,physics
0.702,2.065,1.067,121.3,148.545,14.0,TT,0.2925,29.7716,1709.1162,physics
1.895,1.116,0.77,99.26,81.454,14.0,TT,0.3695,6.9248,1353.269,physics
3.659,1.501,0.757,56.02,55.322,1.0,MC,0.0024,765.7426,209981.7465,physics
1.858,3.383,0.875,122.94,102.771,1.0,TT,0.002,2150.0754,252504.0744,physics
0.647,1.366,0.564,63.68,27.787,0.7,SS,0.0022,228.5324,231524.271,physics
4.172,2.566,0.827,-10.45,121.312,28.0,FF,0.3266,13.8387,1530.9186,physics
1.597,3.173,1.106,69.08,104.47,7.0,SF,0.0332,206.6895,15065.5034,physics
1.105,3.361,0.561,3.17,69.38,0.7,FS,0.0012,964.3084,400123.3917,physics
0.206,3.855,0.776,105.22,24.708,0.5,SF,0.0016,593.3521,315290.6415,physics
4.282,2.296,0.418,-10.82,132.223,2.0,FF,0.0078,160.229,64208.194,physics
2.518,0.802,1.079,40.43,22.767,7.0,MC,0.0381,42.9826,13130.5148,physics
3.341,3.474,0.596,38.53,171.016,0.7,FS,0.003,1083.7541,167637.7723,physics
2.03,2.549,1.771,61.8,71.2,28.0,FF,0.1196,103.0523,4181.3396,physics
0.42,3.014,0.464,20.46,162.101,2.0,FS,0.0349,51.73,14333.1837,physics
3.854,3.182,1.181,30.64,198.397,28.0,SF,0.4589,31.8725,1089.5464,physics
0.395,1.335,0.517,11.5,17.903,2.0,MC,0.0028,97.919,177055.393,physics
4.36,0.705,0.752,48.84,8.438,14.0,MC,0.083,5.6548,6023.8689,physics
2.892,4.522,0.533,74.83,118.01,1.0,FF,0.0016,1189.5715,322207.7902,physics
2.903,1.714,0.449,40.58,138.482,1.0,TT,0.007,208.8017,70977.513,physics
2.544,4.086,0.734,-12.51,60.605,2.0,SF,0.0016,1236.3793,321912.9848,physics
2.545,4.26,0.933,98.66,107.631,5.0,FF,0.0133,387.0082,37487.2906,physics
0.352,4.982,0.721,-2.73,148.835,3.0,SS,0.0613,66.7544,8156.8216,physics
0.582,1.784,0.379,92.2,95.578,0.3,TT,0.0025,283.5749,198629.5522,physics
4.003,3.31,0.551,92.68,87.149,2.0,FS,0.0086,175.3078,58365.3651,physics
1.096,2.101,0.712,34.78,152.925,2.0,TT,0.0106,377.8408,47149.9181,physics
3.184,2.654,0.987,42.37,132.5,28.0,MC,0.7011,9.8585,713.1327,physics
1.428,3.244,0.698,100.71,181.46,0.7,FS,0.0037,1237.3973,134388.69,physics
2.669,1.917,0.948,-15.17,137.376,28.0,FF,0.4065,16.0022,1229.9773,physics
2.122,4.322,0.856,64.6,169.347,1.0,FF,0.0013,4925.1881,373983.2882,physics
3.273,1.394,0.831,26.97,23.598,3.0,TT,0.0051,211.3432,98348.3418,physics
1.318,4.162,1.264,52.37,87.79,28.0,MC,0.2636,29.2828,1896.9204,physics
1.106,1.473,0.829,90.3,56.277,28.0,FS,0.774,2.6831,646.0326,physics
3.264,0.355,1.083,89.07,12.01,7.0,SS,0.1073,9.7539,4661.0265,physics
3.056,4.356,0.85,27.16,73.323,2.0,MC,0.0021,1437.4632,233334.1979,physics
2.057,4.223,1.156,-1.05,114.624,14.0,FS,0.0713,116.8209,7007.8701,physics
2.667,4.171,1.22,113.71,51.11,14.0,SS,0.0813,56.8798,6150.9821,physics
3.047,3.9,0.672,97.34,147.71,5.0,MC,0.0416,86.3294,12030.5063,physics
4.685,1.207,0.559,-4.67,55.635,5.0,SF,0.0334,30.4815,14977.3488,physics
4.331,0.421,0.793,75.44,23.479,3.0,FS,0.0269,36.4595,18620.6294,physics
2.437,1.345,0.539,89.41,29.837,1.0,SF,0.0019,272.862,261391.2874,physics
4.128,0.252,0.883,59.96,168.453,2.0,MC,0.0886,77.1926,5640.9151,physics
3.491,3.976,1.04,51.2,62.544,28.0,MC,0.1948,20.7083,2567.2894,physics
4.527,3.473,0.667,-1.0,89.038,2.0,SS,0.0063,361.541,79727.1623,physics
4.646,4.602,0.55,114.49,151.577,1.0,FF,0.0022,1131.362,224654.6939,physics
4.314,0.927,0.741,12.34,162.637,5.0,MC,0.1315,35.7294,3803.5074,physics
3.972,1.479,0.44,88.61,98.847,1.0,MC,0.0077,134.7214,64653.8344,physics
4.641,1.764,0.611,111.56,20.979,1.0,TT,0.0015,398.7864,341280.0278,physics
2.591,1.857,0.831,94.22,147.819,3.0,SF,0.0215,248.6166,23229.1792,physics
3.838,3.261,0.984,33.16,128.579,28.0,SS,0.7426,9.1281,673.2966,physics
1.096,1.632,0.688,-21.71,50.671,1.0,MC,0.0012,1057.5249,405716.3306,physics
4.253,3.476,1.126,12.7,96.195,7.0,MC,0.0235,293.6288,21315.3844,physics
1.392,3.484,1.146,91.92,40.534,7.0,SF,0.0139,229.1542,36057.1261,physics
1.008,4.4,0.872,105.92,45.673,2.0,SS,0.0052,399.3711,96570.3438,physics
3.278,3.189,0.74,120.73,40.455,0.5,MC,0.0008,1808.8974,649286.9118,physics
0.363,3.147,1.01,-15.37,191.649,7.0,TT,0.156,64.4925,3204.2618,physics
0.693,3.635,0.537,111.8,91.288,0.3,MC,0.0018,798.5355,281811.633,physics
0.698,3.611,0.432,102.22,156.642,0.7,FF,0.0047,321.9406,105454.0129,physics
1.985,2.242,0.439,-4.43,164.994,0.7,MC,0.004,416.7119,125854.7995,physics
2.161,2.131,0.58,7.88,53.098,5.0,FS,0.0261,38.6199,19129.3587,physics
4.548,1.943,0.644,35.6,3.054,0.7,TT,0.0003,942.6033,1681823.4274,physics
4.875,2.078,0.506,23.28,85.235,2.0,FS,0.0106,116.8561,47325.6263,physics
0.477,2.851,0.529,113.63,94.716,3.0,FF,0.026,53.8398,19224.2792,physics
4.704,4.841,0.607,83.46,10.057,0.3,FF,0.0001,5411.7174,5773954.9466,physics
3.144,1.617,0.52,21.2,193.644,0.5,FS,0.0054,501.8937,92199.1057,physics
2.953,1.412,1.304,113.5,175.701,28.0,TT,1.4013,11.0869,356.8081,physics
1.669,2.723,0.735,-20.72,9.788,14.0,TT,0.0173,26.333,28902.0965,physics
4.374,4.199,0.672,112.83,57.302,0.7,FF,0.0006,2496.9332,777492.7434,physics
4.168,4.645,0.572,31.9,33.832,0.3,MC,0.0002,3787.3823,2409920.5066,physics
3.847,0.884,0.717,68.47,159.846,0.7,SS,0.0145,297.4889,34553.8338,physics
0.845,1.265,0.52,2.94,141.487,5.0,SF,0.0794,24.6596,6294.3348,physics
4.977,4.647,0.674,18.83,142.097,14.0,SF,0.1075,33.3143,4653.0749,physics
2.526,4.252,0.723,-19.6,19.622,0.7,FF,0.0001,5914.4336,3704307.0134,physics
4.195,3.787,1.144,52.94,132.964,7.0,TT,0.0389,245.4264,12859.7651,physics
4.99,0.17,0.68,-10.21,184.162,0.3,TT,0.0159,279.8488,31443.209,physics
3.423,4.454,0.361,72.42,136.447,0.7,SF,0.0025,384.3994,197775.9636,physics
3.001,4.763,0.818,-14.63,17.132,2.0,MC,0.0006,1784.3347,899592.23,physics
2.336,4.783,0.606,-39.04,193.984,0.7,MC,0.0014,2777.0249,368057.9575,physics
4.76,1.726,0.665,81.16,191.523,0.3,FS,0.0032,1397.9124,156509.1151,physics
1.151,0.386,1.036,13.32,12.051,7.0,SS,0.0591,13.1998,8465.4604,physics
4.765,2.0,0.522,-10.63,193.045,0.5,SF,0.0026,1083.615,194992.6063,physics
0.22,1.16,0.883,26.4,129.786,14.0,MC,0.6121,8.4076,816.857,physics
0.709,2.531,0.909,93.05,62.71,7.0,MC,0.0511,54.8822,9777.6796,physics
0.761,3.378,0.708,44.59,98.435,0.3,SF,0.0007,3564.2925,676526.291,physics
1.43,3.062,0.389,29.72,74.279,0.7,TT,0.0018,336.9602,273167.0806,physics
3.198,0.601,0.657,120.59,135.612,1.0,MC,0.0228,134.0173,21905.6804,physics
4.662,2.707,1.038,-26.14,94.176,7.0,SS,0.0491,116.2866,10177.0444,physics
1.586,4.923,0.644,9.57,50.482,0.7,SF,0.0004,2940.3494,1162801.0537,physics
2.894,2.822,1.005,44.71,102.62,3.0,SF,0.0068,830.3708,73515.3543,physics
2.388,3.644,1.138,18.65,117.528,14.0,FS,0.0952,86.5956,5254.847,physics
0.676,3.359,0.98,-9.94,79.199,28.0,SS,0.6263,6.5708,798.3228,physics
4.399,1.594,0.694,35.07,134.382,1.0,FS,0.0057,605.9132,87339.4598,physics
1.786,4.603,0.946,-5.17,16.566,3.0,FS,0.0012,1004.0195,417667.8133,physics
4.373,0.666,0.794,-39.04,24.219,3.0,TT,0.008,127.8411,62705.145,physics
2.366,2.115,0.633,82.8,145.456,0.7,FF,0.0026,1186.9664,194025.1144,physics
4.088,3.141,0.647,118.92,135.345,0.3,FF,0.0008,3688.5832,599447.8101,physics
0.73,0.217,0.717,-37.38,194.134,14.0,SS,3.9834,1.2626,125.5201,physics
2.468,0.854,0.633,98.94,171.78,5.0,FS,0.2687,13.2059,1860.6388,physics
0.54,3.883,0.581,29.61,24.175,5.0,TT,0.0176,29.9356,28330.8179,physics
4.824,2.437,0.72,56.56,41.066,0.7,FS,0.0011,1231.914,450356.5192,physics
0.369,0.188,0.715,77.66,195.918,1.0,SF,0.0538,93.5389,9296.528,physics
3.028,2.838,0.475,40.44,97.734,0.3,FS,0.0012,1006.0029,415978.9773,physics
4.684,4.54,0.723,-1.74,13.08,0.3,SS,0.0001,5011.0839,3430594.8378,physics
2.933,2.833,0.534,66.97,177.939,1.0,SS,0.0089,300.8897,56357.051,physics
3.159,3.284,0.543,31.98,33.105,0.7,MC,0.0006,1026.9482,800912.5813,physics
2.41,2.275,0.779,56.96,137.31,5.0,FS,0.056,78.4654,8925.984,physics
0.76,1.573,0.656,118.37,166.783,0.7,MC,0.0068,537.1285,73187.6825,physics
4.004,4.029,0.822,62.6,57.209,2.0,MC,0.0024,1007.5848,212563.1717,physics
3.375,0.776,0.77,59.95,21.08,14.0,SF,0.1209,6.8074,4134.6413,physics
1.602,1.166,0.37,-37.01,176.3,0.7,FF,0.0051,241.8521,97733.3984,physics
0.973,4.318,0.952,93.12,68.209,7.0,SS,0.0695,50.0035,7190.0676,physics
1.226,2.876,0.559,123.95,157.192,0.3,SS,0.0031,829.0375,161968.7196,physics
1.425,0.883,0.647,45.04,134.228,0.5,MC,0.0062,467.9231,81031.3503,physics
4.642,2.273,1.257,98.86,23.075,28.0,SS,0.2728,9.9097,1832.8867,physics
3.095,4.313,0.394,52.81,101.954,0.3,TT,0.0009,1000.5861,565940.5956,physics
4.37,4.568,0.744,8.2,88.862,14.0,FS,0.0892,32.0401,5605.2442,physics
3.695,0.632,0.628,15.21,28.417,0.7,TT,0.0022,314.9941,225687.2051,physics
4.852,3.881,0.353,97.74,95.259,0.7,FF,0.0019,355.1408,260678.6073,physics
0.956,1.44,0.658,28.48,126.259,0.5,TT,0.0027,1060.9613,188323.1723,physics
3.796,2.719,1.122,-17.23,86.336,7.0,SF,0.0213,285.9509,23457.1841,physics
4.765,2.653,0.643,115.72,89.073,0.7,SS,0.0039,530.1996,126935.1346,physics
4.725,0.561,0.485,122.02,33.701,0.5,SS,0.0077,64.5729,65021.7568,physics
3.825,3.352,0.721,108.91,12.504,1.0,MC,0.0005,1274.2615,1018417.9136,physics
4.867,2.184,0.731,75.63,174.836,0.5,MC,0.0024,2074.7059,208519.3499,physics
4.557,0.188,0.54,47.09,184.17,2.0,MC,0.2462,11.3588,2030.7632,physics
2.297,1.145,0.672,90.08,130.755,1.0,MC,0.0083,370.1304,60133.3525,physics
4.452,3.941,0.602,-7.45,61.005,2.0,SS,0.0043,312.6773,115764.1002,physics
1.752,3.667,0.668,-19.21,198.393,0.5,FF,0.0008,5518.3118,597062.9182,physics
0.573,2.826,0.787,84.91,32.845,5.0,SS,0.033,35.9109,15129.5314,physics
3.011,1.32,0.683,79.87,197.404,0.5,SS,0.0095,502.5452,52709.4855,physics
4.227,1.41,1.307,-19.57,151.555,28.0,SS,1.1174,12.2789,447.466,physics
1.574,3.724,0.545,122.19,161.272,0.7,FS,0.0041,621.8256,123286.0655,physics
3.607,4.697,0.636,99.34,47.534,0.3,FF,0.0002,5657.7559,2296167.6888,physics
3.375,4.103,0.815,-16.9,76.155,3.0,MC,0.0046,643.7296,109873.7054,physics
0.634,2.655,0.606,88.46,91.408,5.0,TT,0.0581,30.5535,8603.0559,physics
4.163,0.547,0.431,106.6,95.774,1.0,SF,0.0181,52.9294,27565.992,physics
1.922,2.702,1.003,45.63,79.562,14.0,FF,0.062,70.5578,8060.4263,physics
2.554,2.204,0.539,113.62,98.419,0.3,SF,0.0013,1211.2601,393007.7411,physics
0.824,0.767,1.077,-18.65,141.2,7.0,FS,0.1684,49.4973,2968.2507,physics
3.509,2.359,0.67,-14.12,112.246,14.0,SS,0.2809,9.7252,1780.1213,physics
4.279,0.685,0.509,7.78,105.033,0.3,SS,0.0058,250.5223,85547.8235,physics
1.608,1.966,0.547,-35.38,29.431,2.0,FS,0.0027,194.4229,184650.4558,physics
0.357,4.487,0.845,-4.43,164.006,1.0,SF,0.005,1224.5335,99816.9672,physics
0.717,1.841,1.67,28.9,115.039,28.0,FS,0.4249,39.1061,1176.7311,physics
4.513,3.94,0.554,78.81,121.536,0.7,TT,0.0021,999.7572,241010.0694,physics
3.226,3.844,0.637,-15.42,145.845,0.5,SS,0.0017,1903.2345,298302.2178,physics
3.363,2.137,0.45,25.24,108.658,0.3,MC,0.0014,875.8898,368052.2577,physics
3.711,3.283,0.722,76.69,114.827,0.7,MC,0.002,1677.1987,255155.0992,physics
2.858,0.75,0.808,-8.25,124.122,3.0,FS,0.0409,103.7179,12226.4794,physics
4.792,2.681,1.551,42.94,4.714,28.0,MC,0.0404,49.8593,12369.3577,physics
0.997,0.242,0.688,0.47,141.418,0.5,FS,0.0175,194.1094,28594.1058,physics
0.533,2.738,0.488,57.17,98.803,0.7,SS,0.0074,166.5399,67194.9285,physics
2.253,2.162,0.83,12.37,52.178,2.0,SS,0.0051,403.5738,98802.3598,physics
2.764,1.534,0.76,86.77,31.691,14.0,SF,0.0968,11.5203,5164.8837,physics
0.407,4.811,0.759,77.69,60.307,7.0,SS,0.1751,11.3067,2856.2573,physics
0.815,4.481,0.529,115.36,180.001,2.0,SS,0.038,69.4812,13169.3248,physics
1.289,3.045,0.63,43.92,101.38,5.0,SS,0.0513,41.9565,9755.131,physics
0.416,2.404,0.724,39.89,82.091,3.0,TT,0.0207,109.6307,24141.2884,physics
1.433,4.823,1.475,0.64,111.387,28.0,TT,0.1727,76.52,2895.533,physics
2.893,2.313,0.965,42.57,156.793,3.0,TT,0.0151,508.9431,33086.5606,physics
2.757,0.966,0.523,117.18,192.309,2.0,FS,0.0683,39.6983,7318.5885,physics
0.324,4.091,0.763,62.42,130.959,0.7,TT,0.0062,645.9679,80362.1769,physics
0.414,4.621,1.073,1.4,136.32,28.0,FF,0.6506,12.7802,768.5465,physics
2.976,2.625,0.525,81.97,113.053,5.0,FF,0.037,45.5189,13528.0003,physics
2.049,0.746,0.734,51.82,56.612,14.0,SF,0.2799,5.8826,1786.5849,physics
3.099,4.793,0.675,72.55,69.184,5.0,FF,0.0101,183.9149,49285.3816,physics
1.452,3.362,0.488,-5.25,191.84,0.7,FF,0.0018,1324.0322,278550.5281,physics
4.58,0.799,1.722,60.45,1.852,28.0,SS,0.1333,11.7051,3752.3104,physics
2.136,4.492,1.072,85.81,108.088,7.0,MC,0.0303,225.3429,16510.2216,physics
2.749,4.479,1.14,33.45,25.56,14.0,SF,0.0167,144.3928,29861.1494,physics
1.867,1.009,0.68,75.01,2.678,0.3,SF,0.0001,1303.7319,3855729.5355,physics
4.689,2.306,0.511,-36.74,56.946,2.0,MC,0.0038,232.4771,130508.8055,physics
1.055,4.109,0.713,93.39,45.008,2.0,SF,0.0028,491.274,181208.2327,physics
0.3,2.54,0.752,59.99,2.42,2.0,MC,0.0015,130.7123,330371.562,physics
0.661,1.495,0.65,-11.87,39.56,1.0,MC,0.0015,588.536,323692.1913,physics
3.4,3.074,0.425,57.05,149.449,0.3,TT,0.0016,877.8854,303991.9441,physics
4.676,4.299,0.985,80.27,55.591,3.0,MC,0.0048,710.7265,104568.2438,physics
4.961,3.511,1.333,1.73,112.463,28.0,SF,0.1907,58.7534,2621.8403,physics
4.697,3.259,1.743,-31.44,187.813,28.0,SF,0.1879,162.1828,2660.765,physics
1.457,3.449,0.633,19.64,152.045,1.0,MC,0.0031,1024.8056,159899.8367,physics
0.349,4.604,0.793,12.18,78.98,5.0,FF,0.0337,81.0829,14827.1,physics
4.415,4.067,1.244,-2.77,138.22,14.0,SS,0.1168,100.6335,4281.3233,physics
1.081,1.747,0.535,63.17,6.547,5.0,SF,0.0058,27.5859,86795.1197,physics
3.012,3.188,1.134,1.32,22.46,28.0,TT,0.0758,27.5256,6596.0475,physics
4.183,4.135,0.66,-0.94,15.509,2.0,FS,0.0011,586.3928,465596.51,physics
2.26,0.614,0.542,-19.4,194.931,0.3,SS,0.0093,315.8325,53874.0839,physics
1.649,4.261,0.433,-18.96,183.904,1.0,SF,0.0024,763.417,210507.5667,physics
1.591,3.187,0.866,71.8,112.292,28.0,FF,0.343,13.1164,1457.5649,physics
2.08,3.144,0.606,102.66,157.707,1.0,FS,0.0052,590.9937,96872.9026,physics
2.333,2.401,1.228,62.33,21.154,28.0,MC,0.1256,17.2752,3980.142,physics
2.336,1.742,0.992,-23.06,119.44,28.0,SS,0.9155,6.7721,546.1265,physics
3.972,1.089,0.596,65.17,52.001,0.3,SF,0.0011,989.04,462848.8976,physics
3.656,2.306,0.455,91.51,13.038,0.7,FF,0.0005,463.5128,988690.1767,physics
2.247,4.805,0.674,11.35,177.159,0.3,TT,0.0006,6843.566,799095.7296,physics
2.411,3.076,0.825,120.09,104.018,7.0,MC,0.0786,48.8532,6359.8241,physics
0.4,2.609,1.151,101.69,84.99,7.0,TT,0.0992,59.9831,5039.8163,physics
3.246,1.126,0.538,-8.76,95.669,5.0,MC,0.0643,23.1129,7774.2674,physics
3.047,1.756,0.599,118.91,123.605,0.7,SF,0.0041,572.9162,121569.5849,physics
0.912,2.353,0.795,-33.04,44.662,2.0,SS,0.0032,500.4904,158620.0413,physics
3.503,2.413,0.617,39.32,153.901,5.0,FF,0.0378,82.2901,13226.1759,physics
1.122,1.044,0.895,19.86,15.673,1.0,SS,0.0012,652.8768,425317.8761,physics
0.682,1.559,0.434,56.64,153.341,0.5,SS,0.0088,168.6542,57049.2927,physics
1.092,1.528,1.019,3.23,35.683,28.0,FS,0.2658,7.7951,1881.2579,physics
0.991,0.254,0.964,110.26,5.178,5.0,MC,0.0216,15.4556,23150.0738,physics
1.969,3.969,0.717,114.46,61.709,7.0,TT,0.0375,48.8653,13335.4753,physics
4.07,3.355,0.871,121.22,199.541,2.0,SF,0.0088,911.4188,56801.4293,physics
0.698,4.431,0.728,-8.71,106.978,14.0,MC,0.1615,18.904,3095.1109,physics
1.672,2.233,0.718,111.97,152.853,2.0,FS,0.0169,242.2732,29529.885,physics
4.29,1.577,0.582,0.78,126.262,5.0,FF,0.0418,54.9906,11962.1901,physics
4.275,4.847,1.182,-5.48,17.2,7.0,SF,0.004,557.1677,125016.6516,physics
0.437,2.617,0.673,66.44,102.323,0.3,SF,0.0015,1591.0764,327556.8443,physics
2.386,1.711,0.511,74.59,143.414,0.5,SF,0.0034,570.4372,145622.4676,physics
1.429,2.095,0.746,56.36,8.284,0.7,TT,0.0003,1432.8694,1843997.8396,physics
2.326,1.287,0.62,30.13,76.04,5.0,TT,0.0509,30.8847,9814.7124,physics
1.362,0.561,0.776,8.68,104.245,2.0,TT,0.0217,149.1723,23077.4459,physics
0.321,2.634,0.495,34.44,87.069,0.3,FF,0.0017,680.2124,302305.4288,physics
1.667,2.004,0.427,-1.42,129.426,0.7,FF,0.0024,517.5775,209743.4912,physics
1.557,2.584,0.978,-27.1,56.009,14.0,TT,0.049,61.1753,10203.6663,physics
0.699,1.897,0.978,15.07,135.346,14.0,FF,0.1249,53.4185,4002.6572,physics
3.757,3.877,0.965,-8.54,121.203,3.0,TT,0.0056,1111.8166,89429.779,physics
4.572,0.191,0.479,95.68,156.843,0.5,SF,0.0393,48.0151,12720.1602,physics
4.131,3.825,0.406,67.93,197.866,1.0,TT,0.0057,303.909,87509.3981,physics
1.231,3.658,0.505,-1.44,117.814,1.0,FS,0.0026,609.9113,190272.2081,physics
3.646,2.388,0.691,11.66,38.381,0.7,MC,0.0006,1847.2952,804258.7611,physics
1.143,2.332,0.679,21.83,115.924,1.0,TT,0.0026,1077.6243,192338.7516,physics
4.724,0.197,0.946,97.66,68.625,3.0,SF,0.0893,38.3692,5600.519,physics
3.467,2.106,0.789,48.7,65.89,1.0,SS,0.003,783.7804,168162.7115,physics
3.953,4.622,0.416,117.19,66.72,0.3,MC,0.0008,830.8413,596115.7736,physics
4.579,2.933,0.518,22.92,189.79,0.3,SS,0.0026,1044.9835,192896.4558,physics
2.006,2.453,0.491,118.72,128.162,0.5,FF,0.0021,764.7009,234357.493,physics
0.957,3.423,0.757,96.37,121.069,14.0,SS,0.3926,9.3513,1273.6123,physics
1.091,4.57,0.882,-6.03,58.93,7.0,FS,0.0263,100.6931,19020.4011,physics
2.339,1.938,0.657,13.92,182.053,14.0,SF,0.3089,13.2001,1618.49,physics
4.949,0.776,0.901,82.62,78.41,7.0,TT,0.165,21.5594,3030.4489,physics
4.368,1.652,1.141,69.69,32.597,7.0,FS,0.034,81.0775,14723.5114,physics
2.987,2.587,0.877,5.45,2.481,3.0,TT,0.0009,515.4521,584638.043,physics
0.432,2.086,0.697,46.77,182.15,0.7,SF,0.0054,843.5153,93245.9638,physics
2.378,0.34,0.389,66.64,183.86,0.7,FF,0.03,47.4802,16668.69,physics
2.029,4.144,0.967,28.48,36.736,3.0,FS,0.0027,808.4789,185205.46,physics
2.354,4.568,0.492,53.82,79.317,1.0,SS,0.0027,402.5732,183824.6513,physics
4.441,0.916,0.985,48.73,133.665,5.0,SS,0.1464,47.1613,3415.9887,physics
4.555,2.145,0.919,-20.0,74.378,5.0,SS,0.028,128.5967,17876.7557,physics
3.861,1.731,0.544,1.71,101.707,0.5,SF,0.0017,990.84,302403.7001,physics
0.477,3.518,1.55,22.89,149.446,28.0,TT,0.6959,26.9089,718.509,physics
0.304,1.365,0.755,-17.48,134.389,1.0,SF,0.0049,801.4512,102568.4825,physics
2.371,0.55,0.633,77.74,88.107,0.7,SF,0.0074,250.1107,67252.964,physics
4.227,0.977,0.51,-23.42,59.535,3.0,FS,0.0238,37.1176,21010.5175,physics
